"Date","daily.returns"
2007-05-22,-0.000642774553430921
2007-05-23,-0.00120796089108596
2007-05-24,-0.00974994065295623
2007-05-25,0.00543786863453078
2007-05-29,0.00156897225816728
2007-05-30,0.0079519076731304
2007-05-31,0.000254840749242194
2007-06-01,0.00373006326002479
2007-06-04,0.00184689982825218
2007-06-05,-0.00536141612266555
2007-06-06,-0.00890325924236722
2007-06-07,-0.0177259615455292
2007-06-08,0.0113062368277967
2007-06-11,0.000961254356284558
2007-06-12,-0.0107391776941701
2007-06-13,0.0150700958615304
2007-06-14,0.00480474209921719
2007-06-15,0.00650555553085301
2007-06-18,-0.00121410562125395
2007-06-19,0.00172927841038024
2007-06-20,-0.0136944283818011
2007-06-21,0.00616139244156599
2007-06-22,-0.0129796898274327
2007-06-25,-0.00321306031243416
2007-06-26,-0.00324345026286624
2007-06-27,0.00896899632378508
2007-06-28,-0.000418323007466118
2007-06-29,-0.00156858679138006
2007-07-02,0.0106393648577494
2007-07-03,0.00357385744447961
2007-07-05,0.000347529431044252
2007-07-06,0.00329855072141633
2007-07-09,0.000920901885555025
2007-07-10,-0.0142870247254699
2007-07-11,0.00570510424265772
2007-07-12,0.0188757075105624
2007-07-13,0.00309660843775103
2007-07-16,-0.00192131666894025
2007-07-17,-9.68246136330284e-05
2007-07-18,-0.00206745981076958
2007-07-19,0.00445909401230541
2007-07-20,-0.0122961537901264
2007-07-23,0.00485746883163416
2007-07-24,-0.0200031614596108
2007-07-25,0.00465476191220671
2007-07-26,-0.023615148318428
2007-07-27,-0.0161208294826874
2007-07-30,0.0102017913107262
2007-07-31,-0.0127272929087878
2007-08-01,0.0072165668337129
2007-08-02,0.00434981680259466
2007-08-03,-0.026945788416662
2007-08-06,0.0238640801648674
2007-08-07,0.00614047465454452
2007-08-08,0.0139737527890709
2007-08-09,-0.030098066707581
2007-08-10,0.00037846572498062
2007-08-13,-0.00049541086599718
2007-08-14,-0.0183233954989881
2007-08-15,-0.014005458249531
2007-08-16,0.00324352098388305
2007-08-17,0.0242695665225198
2007-08-20,-0.000269682815299315
2007-08-21,0.00108546527558207
2007-08-22,0.0116448208805781
2007-08-23,-0.00107289179378741
2007-08-24,0.0114690180502615
2007-08-27,-0.00853995191309861
2007-08-28,-0.0237529428961658
2007-08-29,0.0216850509809046
2007-08-30,-0.00418977477831282
2007-08-31,0.0111543032908535
2007-09-04,0.010413809077048
2007-09-05,-0.0115677736314108
2007-09-06,0.00424287251779747
2007-09-07,-0.0170530370794874
2007-09-10,-0.00127362389215369
2007-09-11,0.0135402363950209
2007-09-12,4.76161521045532e-05
2007-09-13,0.00838431615381002
2007-09-14,0.000202175617601972
2007-09-17,-0.00513356899171214
2007-09-18,0.0287895816408064
2007-09-19,0.00606795976423463
2007-09-20,-0.00674593847525517
2007-09-21,0.00459846433574574
2007-09-24,-0.00527030777036636
2007-09-25,-0.000342688518638792
2007-09-26,0.00539671463231511
2007-09-27,0.00389948206918358
2007-09-28,-0.0030279997338537
2007-10-01,0.0132021598818248
2007-10-02,-0.000265079453376737
2007-10-03,-0.00456224853726493
2007-10-04,0.00210872673598282
2007-10-05,0.00951488122947479
2007-10-08,-0.00322169799390635
2007-10-09,0.00806364665919086
2007-10-10,-0.00171379794929554
2007-10-11,-0.00517180929399943
2007-10-12,0.00474295911070581
2007-10-15,-0.00841673238542768
2007-10-16,-0.00659486698053593
2007-10-17,0.00175984675461053
2007-10-18,-0.000752946305293072
2007-10-19,-0.0259493114071029
2007-10-22,0.00379117651917248
2007-10-23,0.00876433943198393
2007-10-24,-0.00244440750236213
2007-10-25,-0.000976794601235323
2007-10-26,0.0136934568760325
2007-10-29,0.00370577108357175
2007-10-30,-0.00648437228933485
2007-10-31,0.011920661356755
2007-11-01,-0.0267788886898089
2007-11-02,0.000801886680887068
2007-11-05,-0.00496709343707167
2007-11-06,0.0119772048944517
2007-11-07,-0.0298097263615747
2007-11-08,-0.000576178474867469
2007-11-09,-0.0143900618120116
2007-11-12,-0.0100384525923685
2007-11-13,0.0286777843877613
2007-11-14,-0.0070944777433506
2007-11-15,-0.0133004885489721
2007-11-16,0.00521668035198478
2007-11-19,-0.0176144820806181
2007-11-20,0.00447616399896716
2007-11-21,-0.0160550780643189
2007-11-23,0.0167494261229776
2007-11-26,-0.0235129665512975
2007-11-27,0.0148197955564902
2007-11-28,0.0281596233998319
2007-11-29,0.000476361425261982
2007-11-30,0.00774018490674295
2007-12-03,-0.00590473588884363
2007-12-04,-0.00656173777224149
2007-12-05,0.0150759150455686
2007-12-06,0.0149249725092904
2007-12-07,-0.00177950355101038
2007-12-10,0.00748189410717078
2007-12-11,-0.0255958713704252
2007-12-12,0.00603187902549324
2007-12-13,0.00122357552030208
2007-12-14,-0.0138416226517111
2007-12-17,-0.0151348544669959
2007-12-18,0.00626015946381963
2007-12-19,-0.00136175681264543
2007-12-20,0.00488823619124457
2007-12-21,0.0165324226656184
2007-12-24,0.00804456038511457
2007-12-26,0.000808309033147076
2007-12-27,-0.0143852633546598
2007-12-28,0.00150264056200786
2007-12-31,-0.00687516831107418
2008-01-02,-0.014543083003997
2008-01-03,0
2008-01-04,-0.0248579702239553
2008-01-07,0.00321807523174464
2008-01-08,-0.0185227574625863
2008-01-09,0.0135321098418891
2008-01-10,0.00791671189712597
2008-01-11,-0.0136886513285662
2008-01-14,0.0108119766488798
2008-01-15,-0.0252409005948043
2008-01-16,-0.00562788572178748
2008-01-17,-0.0295241765449126
2008-01-18,-0.0060637693295888
2008-01-22,-0.0111470573876617
2008-01-23,0.0212155296645758
2008-01-24,0.0100124382575461
2008-01-25,-0.0159992390082665
2008-01-28,0.0173961304104812
2008-01-29,0.00614088052663393
2008-01-30,-0.00477537870884971
2008-01-31,0.0166331526297909
2008-02-01,0.0121632191673807
2008-02-04,-0.0105179900194495
2008-02-05,-0.0325184734153441
2008-02-06,-0.00765284938923793
2008-02-07,0.00785484263958795
2008-02-08,-0.00421258022177743
2008-02-11,0.00587172670686365
2008-02-12,0.00723962738071198
2008-02-13,0.0135123580384072
2008-02-14,-0.0135123580384071
2008-02-15,0.000837397379674807
2008-02-19,-0.00089667590036463
2008-02-20,0.00830627798826117
2008-02-21,-0.012950864527483
2008-02-22,0.00784972052911265
2008-02-25,0.0137181458061125
2008-02-26,0.00689409174307153
2008-02-27,-0.000919867449763842
2008-02-28,-0.00898209299043426
2008-02-29,-0.0274633950193701
2008-03-03,0.000533410190308101
2008-03-04,-0.00345358542522855
2008-03-05,0.00522465530931804
2008-03-06,-0.0222598585247644
2008-03-07,-0.00844592820501642
2008-03-10,-0.0155842857926627
2008-03-11,0.0364571326133298
2008-03-12,-0.00903627835946181
2008-03-13,0.0051138234240504
2008-03-14,-0.0210022743914946
2008-03-17,-0.00899905408363124
2008-03-18,0.0415348964290097
2008-03-19,-0.0245869966260836
2008-03-20,0.0236622861241418
2008-03-24,0.0152052425852151
2008-03-25,0.00230124773270905
2008-03-26,-0.00880440513862965
2008-03-27,-0.011526658548939
2008-03-28,-0.00798195753141577
2008-03-31,0.00567113539282709
2008-04-01,0.0352670921363934
2008-04-02,-0.00193594293141104
2008-04-03,0.00130079178227743
2008-04-04,0.00079567972142592
2008-04-07,0.00156038049182299
2008-04-08,-0.00511308292723864
2008-04-09,-0.00812499089977695
2008-04-10,0.0044640731409256
2008-04-11,-0.0205845974395007
2008-04-14,-0.00338952276199069
2008-04-15,0.00458932918681717
2008-04-16,0.0224376485954643
2008-04-17,0.000622720593669985
2008-04-18,0.0179764536061542
2008-04-21,-0.00155473280147716
2008-04-22,-0.0088492733031712
2008-04-23,0.00289572084308319
2008-04-24,0.00642161490028447
2008-04-25,0.00647373652873597
2008-04-28,-0.00105215489120957
2008-04-29,-0.00389627325560662
2008-04-30,-0.00385371840808689
2008-05-01,0.0169954684034423
2008-05-02,0.00323037543743883
2008-05-05,-0.0045438916104296
2008-05-06,0.0076228057559777
2008-05-07,-0.0182798527423705
2008-05-08,0.00366283532667561
2008-05-09,-0.00674816566302633
2008-05-12,0.010960492292485
2008-05-13,-0.000384745351908805
2008-05-14,0.00399758328062347
2008-05-15,0.0105288411960375
2008-05-16,0.00124961710214452
2008-05-19,0.0008976426143178
2008-05-20,-0.00931685653545893
2008-05-21,-0.0161837865360712
2008-05-22,0.00261395934307989
2008-05-23,-0.013298434194715
2008-05-27,0.00682289251212178
2008-05-28,0.00395505891647967
2008-05-29,0.00532075688620407
2008-05-30,0.00151501837434601
2008-06-02,-0.0105598229547777
2008-06-03,-0.00580464213455405
2008-06-04,-0.000326749732421312
2008-06-05,0.0193085352541535
2008-06-06,-0.0313763380185378
2008-06-09,0.000793373654629413
2008-06-10,-0.00244104850200959
2008-06-11,-0.0170386810206493
2008-06-12,0.00327433229177019
2008-06-13,0.014934189182591
2008-06-16,8.0866526610842e-05
2008-06-17,-0.00679436247346858
2008-06-18,-0.00975929149130471
2008-06-19,0.00374530209313213
2008-06-20,-0.0187169298745105
2008-06-23,5.30714303139392e-05
2008-06-24,-0.00281881049501558
2008-06-25,0.00582640053561763
2008-06-26,-0.0298050148105824
2008-06-27,-0.00372435613900265
2008-06-30,0.00126642276019323
2008-07-01,0.00382862565315385
2008-07-02,-0.0183713449871704
2008-07-03,0.00109332440422436
2008-07-07,-0.0084207903501974
2008-07-08,0.0169361196263839
2008-07-09,-0.0230395564248073
2008-07-10,0.00696543631152643
2008-07-11,-0.0111518953520821
2008-07-14,-0.00906885749704109
2008-07-15,-0.0109611112071844
2008-07-16,0.024754604874713
2008-07-17,0.0119409813729267
2008-07-18,0.00028568617558444
2008-07-21,-0.000539579568169281
2008-07-22,0.0134018560870156
2008-07-23,0.00405593069671799
2008-07-24,-0.023395986965812
2008-07-25,0.0041588480463002
2008-07-28,-0.0187716543170863
2008-07-29,0.0230874307944618
2008-07-30,0.0165345392799297
2008-07-31,-0.013230903287162
2008-08-01,-0.00559401235764343
2008-08-04,-0.00900652360490241
2008-08-05,0.0283140872375076
2008-08-06,0.00334873615792613
2008-08-07,-0.0180964967014886
2008-08-08,0.0236118675696423
2008-08-11,0.00691874069687815
2008-08-12,-0.0121238684022479
2008-08-13,-0.00291992183888715
2008-08-14,0.00550661214737043
2008-08-15,0.0040676498031485
2008-08-18,-0.0152129417489374
2008-08-19,-0.00935855756629458
2008-08-20,0.00617820715683332
2008-08-21,0.00249185684366009
2008-08-22,0.0112689376647928
2008-08-25,-0.0198205705279157
2008-08-26,0.00367959442895341
2008-08-27,0.00795096112764838
2008-08-28,0.0147311065442301
2008-08-29,-0.0138187052787809
2008-09-02,-0.00410091160232897
2008-09-03,-0.0020371521529358
2008-09-04,-0.030378857722847
2008-09-05,0.00442097778456791
2008-09-08,0.0203026610131649
2008-09-09,-0.0347344860183874
2008-09-10,0.00613059187180198
2008-09-11,0.0137119376377289
2008-09-12,0.00211928688238265
2008-09-15,-0.0482829846790581
2008-09-16,0.0173715252717917
2008-09-17,-0.0482880326718849
2008-09-18,0.0424288063170987
2008-09-19,0.0394673779777459
2008-09-22,-0.0389868045010177
2008-09-23,-0.0157561117321935
2008-09-24,-0.00197968601633766
2008-09-25,0.0194658100360842
2008-09-26,0.00337672156939168
2008-09-29,-0.0921895923455359
2008-09-30,0.052758158003825
2008-10-01,-0.00455434413959154
2008-10-02,-0.0411249487185538
2008-10-03,-0.0135985657923453
2008-10-06,-0.0392792697065415
2008-10-07,-0.059107791181964
2008-10-08,-0.0113974069255173
2008-10-09,-0.0792240633131359
2008-10-10,-0.0118289764721505
2008-10-13,0.109571967595338
2008-10-14,-0.00533634981353685
2008-10-15,-0.094695124884235
2008-10-16,0.041628822290941
2008-10-17,-0.00623220593272729
2008-10-20,0.0465828773252315
2008-10-21,-0.03128399253607
2008-10-22,-0.0629530796878519
2008-10-23,0.0125548978458184
2008-10-24,-0.0351207779512553
2008-10-27,-0.0322797893201295
2008-10-28,0.102457358473937
2008-10-29,-0.0111409071775164
2008-10-30,0.025476650236373
2008-10-31,0.0152485458986004
2008-11-03,-0.00253224829504908
2008-11-04,0.04001447845739
2008-11-05,-0.0541152589311638
2008-11-06,-0.0515712082795198
2008-11-07,0.0284461819721001
2008-11-10,-0.0127338961868571
2008-11-11,-0.0222872002529426
2008-11-12,-0.0532888659457208
2008-11-13,0.0669225907896874
2008-11-14,-0.0425934906208673
2008-11-17,-0.0261493499935986
2008-11-18,0.00979029048544131
2008-11-19,-0.0631054959842071
2008-11-20,-0.069481845412777
2008-11-21,0.0613280011150675
2008-11-24,0.0627142308145565
2008-11-25,0.00652941361396632
2008-11-26,0.034718401422382
2008-11-28,0.00959691391880683
2008-12-01,-0.0935365216382092
2008-12-02,0.0391636639764225
2008-12-03,0.0255080479198137
2008-12-04,-0.0297464997738421
2008-12-05,0.0358490909415384
2008-12-08,0.0376688834667852
2008-12-09,-0.0233889444763259
2008-12-10,0.0118240075055095
2008-12-11,-0.0289387624957644
2008-12-12,0.00700383123051217
2008-12-15,-0.0127668304114842
2008-12-16,0.0500848157885922
2008-12-17,-0.00963917001561196
2008-12-18,-0.0213898231290449
2008-12-19,0.00293259198172335
2008-12-22,-0.0184715766863372
2008-12-23,-0.00976498498423114
2008-12-24,0.00576449635778929
2008-12-26,0.0053418816207163
2008-12-29,-0.0038801175284807
2008-12-30,0.0241140188632207
2008-12-31,0.0140590481602066
2009-01-02,0.0311188162544623
2009-01-05,-0.00467928844759549
2009-01-06,0.00778673741375977
2009-01-07,-0.0304691202205723
2009-01-08,0.00339131569197443
2009-01-09,-0.0215332142932029
2009-01-12,-0.0228225876286689
2009-01-13,0.00175651521576649
2009-01-14,-0.0340324644901829
2009-01-15,0.00132829916695224
2009-01-16,0.00753313155637314
2009-01-20,-0.0542620146239132
2009-01-21,0.042572058069194
2009-01-22,-0.0152784464408786
2009-01-23,0.00536325028309243
2009-01-26,0.00553785015485027
2009-01-27,0.0108663295344823
2009-01-28,0.0330068386826407
2009-01-29,-0.0336810644666738
2009-01-30,-0.0230528210106771
2009-02-02,-0.000532909974890164
2009-02-03,0.0157099384429462
2009-02-04,-0.0075176974397949
2009-02-05,0.0162331886007589
2009-02-06,0.0265406819353971
2009-02-09,0.00148409171928003
2009-02-10,-0.0503686694941484
2009-02-11,0.00792347722339052
2009-02-12,0.00173765535792097
2009-02-13,-0.0100480083891146
2009-02-17,-0.0466294998181049
2009-02-18,-0.000950817478245573
2009-02-19,-0.0120968968984951
2009-02-20,-0.0114785922636165
2009-02-23,-0.035315317490225
2009-02-24,0.0393200492217266
2009-02-25,-0.0107150254379189
2009-02-26,-0.0159056768457638
2009-02-27,-0.0238464841702929
2009-03-02,-0.0477418887510727
2009-03-03,-0.00642737803835122
2009-03-04,0.0234753583099153
2009-03-05,-0.0434633021856974
2009-03-06,0.00121531439598642
2009-03-09,-0.0100742451303066
2009-03-10,0.0617186323188922
2009-03-11,0.00244283073584722
2009-03-12,0.0399210748684526
2009-03-13,0.00770923500904281
2009-03-16,-0.00352212056096545
2009-03-17,0.0316342594529896
2009-03-18,0.020643391776915
2009-03-19,-0.013064127999234
2009-03-20,-0.0199674289511843
2009-03-23,0.0683663873577364
2009-03-24,-0.0206263610965986
2009-03-25,0.00958033224501749
2009-03-26,0.0230526022398299
2009-03-27,-0.0205247173858957
2009-03-30,-0.0354393234278207
2009-03-31,0.013044168377757
2009-04-01,0.0164210431797431
2009-04-02,0.028322225961306
2009-04-03,0.00968472229446939
2009-04-06,-0.00836727561668082
2009-04-07,-0.0241436693176482
2009-04-08,0.0117145570868476
2009-04-09,0.0373470906207338
2009-04-13,0.00253016585602685
2009-04-14,-0.0202685172249352
2009-04-15,0.0124709303888176
2009-04-16,0.0154193094857327
2009-04-17,0.00495705422653945
2009-04-20,-0.043732209141657
2009-04-21,0.021029384216146
2009-04-22,-0.00771132022547827
2009-04-23,0.00987344306578158
2009-04-24,0.0166578340203316
2009-04-27,-0.0101175874990462
2009-04-28,-0.00274429763984931
2009-04-29,0.0213798537271641
2009-04-30,-0.000950519220744608
2009-05-01,0.00538188032580784
2009-05-04,0.0333072435877258
2009-05-05,-0.00379892947729389
2009-05-06,0.0172546183294193
2009-05-07,-0.0132903389857607
2009-05-08,0.0237839023791137
2009-05-11,-0.0217471902027539
2009-05-12,-0.000979334983476297
2009-05-13,-0.0272631985366126
2009-05-14,0.010298431992772
2009-05-15,-0.0114756769040675
2009-05-18,0.0299365949965334
2009-05-19,-0.00173834601987244
2009-05-20,-0.00514467268804702
2009-05-21,-0.0168995580303363
2009-05-22,-0.00149833250816996
2009-05-26,0.0259622076001571
2009-05-27,-0.0191534247743681
2009-05-28,0.0153012551665525
2009-05-29,0.0134834458878509
2009-06-01,0.0254899438614235
2009-06-02,0.00198133697474781
2009-06-03,-0.0138344657507098
2009-06-04,0.0114182201421662
2009-06-05,-0.0025178574888167
2009-06-08,-0.00101106545444583
2009-06-09,0.00349705976117311
2009-06-10,-0.003486401379968
2009-06-11,0.00609329724954234
2009-06-12,0.0013960208482198
2009-06-15,-0.0240555912535969
2009-06-16,-0.0128019010278859
2009-06-17,-0.00138252346678243
2009-06-18,0.00837581500488183
2009-06-19,0.00310935822324291
2009-06-22,-0.0310783643308239
2009-06-23,0.00230406849951778
2009-06-24,0.00650324882432666
2009-06-25,0.0212175839982487
2009-06-26,-0.00147892034860331
2009-06-29,0.0090242968412619
2009-06-30,-0.0085673516331665
2009-07-01,0.0043524446236517
2009-07-02,-0.029577684825958
2009-07-06,0.00256246210425705
2009-07-07,-0.0198797853628848
2009-07-08,-0.001669931167935
2009-07-09,0.00354094606231748
2009-07-10,-0.00402993807768404
2009-07-13,0.0246279487772273
2009-07-14,0.00530198323609963
2009-07-15,0.0291994348751009
2009-07-16,0.00860463469170546
2009-07-17,-0.000382735133209323
2009-07-20,0.0113667024627311
2009-07-21,0.0036207145224277
2009-07-22,-0.00053441937624997
2009-07-23,0.023022599224313
2009-07-24,0.00303754344347721
2009-07-27,0.00297738912597008
2009-07-28,-0.00260984710734954
2009-07-29,-0.00457340602693411
2009-07-30,0.011825384188157
2009-07-31,0.000739509083783555
2009-08-03,0.0152256078272812
2009-08-04,0.0030075704221065
2009-08-05,-0.00291784461716649
2009-08-06,-0.00564053265417888
2009-08-07,0.013349700532252
2009-08-10,-0.00335055672488027
2009-08-11,-0.0127409356094297
2009-08-12,0.011459230792872
2009-08-13,0.0068564507961441
2009-08-14,-0.00856794997727921
2009-08-17,-0.0245599608491733
2009-08-18,0.0100945333938855
2009-08-19,0.00683748344701944
2009-08-20,0.0108892279841132
2009-08-21,0.0184514797254206
2009-08-24,-0.000545945918983783
2009-08-25,0.00236666381836755
2009-08-26,0.000116719955652978
2009-08-27,0.00277790027159129
2009-08-28,-0.00199030773237718
2009-08-31,-0.00810919854038218
2009-09-01,-0.0223722263168064
2009-09-02,-0.00330188434575101
2009-09-03,0.00849858245094184
2009-09-04,0.0130322437081613
2009-09-08,0.00880604582983955
2009-09-09,0.00775225902544271
2009-09-10,0.0103682927766581
2009-09-11,-0.00135133898859117
2009-09-14,0.00631910740710653
2009-09-15,0.00313043649064455
2009-09-16,0.0152073080624423
2009-09-17,-0.00306432900557148
2009-09-18,0.00263386759410779
2009-09-21,-0.00341311420788872
2009-09-22,0.00655334858826807
2009-09-23,-0.0101195584531233
2009-09-24,-0.00955654819177419
2009-09-25,-0.00610936082781834
2009-09-28,0.0176528535495671
2009-09-29,-0.00223206564289642
2009-09-30,-0.00333385213521244
2009-10-01,-0.026097211493281
2009-10-02,-0.00451570530936351
2009-10-05,0.0147654539603248
2009-10-06,0.0136124155690534
2009-10-07,0.00270793656052662
2009-10-08,0.00744214587669355
2009-10-09,0.00562481054357264
2009-10-12,0.00437677756856642
2009-10-13,-0.00279150463081356
2009-10-14,0.0173937430582586
2009-10-15,0.00414885031639322
2009-10-16,-0.0081310234683286
2009-10-19,0.00936136673951397
2009-10-20,-0.00625864918702433
2009-10-21,-0.00889323391718201
2009-10-22,0.0105873743585081
2009-10-23,-0.0122533153528998
2009-10-26,-0.0117865144464386
2009-10-27,-0.00332330711667538
2009-10-28,-0.0197343861452413
2009-10-29,0.0222701243339678
2009-10-30,-0.0284660280152508
2009-11-02,0.00643565319102102
2009-11-03,0.00242306431330614
2009-11-04,0.00104207724150518
2009-11-05,0.019052887220614
2009-11-06,0.00250012431957651
2009-11-09,0.0219950849152743
2009-11-10,-6.39921413848376e-05
2009-11-11,0.00501935779569098
2009-11-12,-0.010312359059078
2009-11-13,0.00572288725642773
2009-11-16,0.0143639765684982
2009-11-17,0.000918983911623726
2009-11-18,-0.000468350784267781
2009-11-19,-0.0135168057116663
2009-11-20,-0.0032201022062017
2009-11-23,0.0135239139343351
2009-11-24,-0.000533449520903749
2009-11-25,0.00449400688023603
2009-11-27,-0.0173836999679342
2009-11-30,0.00378581843006504
2009-12-01,0.0120029025884026
2009-12-02,0.000342639998839418
2009-12-03,-0.00843759749203407
2009-12-04,0.00549431225429244
2009-12-07,-0.00247143292680308
2009-12-08,-0.0103044920695162
2009-12-09,0.00366564539597785
2009-12-10,0.00582272001958375
2009-12-11,0.00367632802891249
2009-12-14,0.00693529620721668
2009-12-15,-0.00556240883701611
2009-12-16,0.00112759409490769
2009-12-17,-0.011880913538032
2009-12-18,0.00581295204088097
2009-12-21,0.0104489771202262
2009-12-22,0.00355721349939472
2009-12-23,0.00229602068683697
2009-12-24,0.0052424074717247
2009-12-28,0.00115341528184108
2009-12-29,-0.00140203408860912
2009-12-30,0.000195410477235409
2009-12-31,-0.0101004358639624
2010-01-04,0.0159160821671264
2010-01-05,0.00311083196675972
2010-01-06,0.000545371887823413
2010-01-07,0.00399321835465424
2010-01-08,0.00287758307509621
2010-01-11,0.00174523162858463
2010-01-12,-0.00942544643894456
2010-01-13,0.00829145633336042
2010-01-14,0.00242348642141418
2010-01-15,-0.0108821263012086
2010-01-19,0.0124221512077371
2010-01-20,-0.0106543866018613
2010-01-21,-0.0191266572729878
2010-01-22,-0.022389779630109
2010-01-25,0.00458755905379601
2010-01-26,-0.00421205784778559
2010-01-27,0.00486828286861181
2010-01-28,-0.0118881255342793
2010-01-29,-0.00987779904998258
2010-02-01,0.0141653055463697
2010-02-02,0.0128895204452028
2010-02-03,-0.00548935038253854
2010-02-04,-0.0316358560498069
2010-02-05,0.0028929303608266
2010-02-08,-0.00890280310037419
2010-02-09,0.0129558417735864
2010-02-10,-0.00223506942800742
2010-02-11,0.00963388233510129
2010-02-12,-0.00274836611994113
2010-02-16,0.0178406535362614
2010-02-17,0.00422900459671037
2010-02-18,0.00656315773379546
2010-02-19,0.00218423486359101
2010-02-22,-0.00104640512492032
2010-02-23,-0.0121766449451987
2010-02-24,0.00967351969718988
2010-02-25,-0.00208320855286515
2010-02-26,0.00140439255685794
2010-03-01,0.0101072574236037
2010-03-02,0.00232773100288627
2010-03-03,0.000429109521400399
2010-03-04,0.00372915607957138
2010-03-05,0.013910282801604
2010-03-08,-0.000175611432176536
2010-03-09,0.0017112720239721
2010-03-10,0.00451435490421295
2010-03-11,0.00403337431350597
2010-03-12,-0.000217369570092697
2010-03-15,0.000452092623435898
2010-03-16,0.00774901498315996
2010-03-17,0.00580479533256364
2010-03-18,-0.000325899126689094
2010-03-19,-0.00509942645161271
2010-03-22,0.00508235909918007
2010-03-23,0.00714537778480017
2010-03-24,-0.00550844788728831
2010-03-25,-0.00170562108332868
2010-03-26,0.000737450615988413
2010-03-29,0.00566714631279806
2010-03-30,4.26584629303888e-05
2010-03-31,-0.00327824231803275
2010-04-01,0.0073864540055243
2010-04-05,0.00789672944308788
2010-04-06,0.00168287887534903
2010-04-07,-0.00589404296726202
2010-04-08,0.00336866143085493
2010-04-09,0.00666166829683167
2010-04-12,0.00176505085714011
2010-04-13,0.000685166039836841
2010-04-14,0.0110883630999086
2010-04-15,0.00084218399117682
2010-04-16,-0.0162579824185471
2010-04-19,0.0045111407395298
2010-04-20,0.00802604573707138
2010-04-21,-0.00101951643570197
2010-04-22,0.0022613206430902
2010-04-23,0.00709826768321825
2010-04-26,-0.00430570435509311
2010-04-27,-0.0236596401787016
2010-04-28,0.0064419583781809
2010-04-29,0.0128601802812896
2010-04-30,-0.0167878101398663
2010-05-03,0.0130352574532621
2010-05-04,-0.0241271999574182
2010-05-05,-0.0066083418007801
2010-05-06,-0.0328884406439637
2010-05-07,-0.0154266461809075
2010-05-10,0.0430347041456154
2010-05-11,-0.00340307591846623
2010-05-12,0.0136459924018245
2010-05-13,-0.0122194998892251
2010-05-14,-0.0189789813879498
2010-05-17,0.00110875362100844
2010-05-18,-0.0142976317849977
2010-05-19,-0.00514346886001559
2010-05-20,-0.0397557958377663
2010-05-21,0.0149126325857043
2010-05-24,-0.0129920463236877
2010-05-25,0.000353874764652561
2010-05-26,-0.00567707869365167
2010-05-27,0.0323473117686771
2010-05-28,-0.0124518923454058
2010-06-01,-0.0173143533245988
2010-06-02,0.0255144281083427
2010-06-03,0.00404319198344244
2010-06-04,-0.0350174420898311
2010-06-07,-0.0136244661657156
2010-06-08,0.010916267643519
2010-06-09,-0.00595939674188801
2010-06-10,0.0290798456661769
2010-06-11,0.00437011574261751
2010-06-14,-0.00180629393175672
2010-06-15,0.0232224505985004
2010-06-16,-0.000556089354095427
2010-06-17,0.0012821858123894
2010-06-18,0.00131626413845491
2010-06-21,-0.00386429794339889
2010-06-22,-0.0162012250869894
2010-06-23,-0.00298993926106872
2010-06-24,-0.0169462832049513
2010-06-25,0.00285528193154541
2010-06-28,-0.00203600961065444
2010-06-29,-0.0315082303422089
2010-06-30,-0.0101644539733353
2010-07-01,-0.00324571330924411
2010-07-02,-0.00467327175430151
2010-07-06,0.00534472588745773
2010-07-07,0.0308500230082638
2010-07-08,0.00936865495165787
2010-07-09,0.00717806376662946
2010-07-12,0.000732633605952817
2010-07-13,0.0152618227355731
2010-07-14,-0.00015514366479342
2010-07-15,0.00119538855641361
2010-07-16,-0.0292429097007501
2010-07-19,0.0059640695879086
2010-07-20,0.0113518741689928
2010-07-21,-0.0129026995822862
2010-07-22,0.0222636878224256
2010-07-23,0.00818642018434479
2010-07-26,0.0111379087167298
2010-07-27,-0.00104990830751979
2010-07-28,-0.00694603263828012
2010-07-29,-0.00416729222051664
2010-07-30,6.34971961989902e-05
2010-08-02,0.0217835287811668
2010-08-03,-0.00480789464133039
2010-08-04,0.00603287806002803
2010-08-05,-0.00126932984321474
2010-08-06,-0.0037109155663973
2010-08-09,0.00546808710740553
2010-08-10,-0.00598528160392761
2010-08-11,-0.0285834059979616
2010-08-12,-0.0053932664000714
2010-08-13,-0.00403169071218904
2010-08-16,0.000120451288711514
2010-08-17,0.0121184896013476
2010-08-18,0.00148168048593926
2010-08-19,-0.0170804358568971
2010-08-20,-0.00366975392291934
2010-08-23,-0.0040484907945532
2010-08-24,-0.0146187683619913
2010-08-25,0.00328394469163812
2010-08-26,-0.00771446658089242
2010-08-27,0.016450710403283
2010-08-30,-0.0148286111130857
2010-08-31,0.000390718088492601
2010-09-01,0.0290777363867502
2010-09-02,0.00903985298673457
2010-09-03,0.013132393793161
2010-09-07,-0.0115374914127683
2010-09-08,0.00641805949090317
2010-09-09,0.00482065205899672
2010-09-10,0.00485154504069032
2010-09-13,0.0110691266031444
2010-09-14,-0.000713373929606734
2010-09-15,0.00353488380226877
2010-09-16,-0.00036441005584664
2010-09-17,0.000826514114932464
2010-09-20,0.0150952878895575
2010-09-21,-0.00256731312071386
2010-09-22,-0.00483717279445164
2010-09-23,-0.00836624017784138
2010-09-24,0.0209729155478082
2010-09-27,-0.00568355318193358
2010-09-28,0.00483866073584859
2010-09-29,-0.00259111288314472
2010-09-30,-0.00308848670645526
2010-10-01,0.00440671435989458
2010-10-04,-0.00806738651972172
2010-10-05,0.0206467225071641
2010-10-06,-0.000672230459595621
